event_id,state_event,Datetime Event Began,Datetime Restoration,Event Type,fips,state,county,start_time,duration,end_time,min_customers,max_customers,mean_customers
Texas-9,Texas,2017/8/25 18:17,2017/9/2 17:00,Severe Weather,48201,Texas,Harris,2017/8/28 12:15,100.75,2017/9/1 17:00,210,1089,506.46401985111663
Texas-9,Texas,2017/8/25 18:17,2017/9/2 17:00,Severe Weather,48201,Texas,Harris,2017/8/28 12:15,100.75,2017/9/1 17:00,210,1089,506.46401985111663
Texas-9,Texas,2017/8/25 18:17,2017/9/2 17:00,Severe Weather,48201,Texas,Harris,2017/8/28 12:15,100.75,2017/9/1 17:00,210,1089,506.46401985111663
Texas-12,Texas,2017/8/27 05:10,2017/9/8 00:00,Severe Weather,48201,Texas,Harris,2017/8/28 12:15,100.75,2017/9/1 17:00,210,1089,506.46401985111663
Texas-9,Texas,2017/8/25 18:17,2017/9/2 17:00,Severe Weather,48201,Texas,Harris,2017/8/28 12:15,100.75,2017/9/1 17:00,210,1089,506.46401985111663
Texas-9,Texas,2017/8/25 18:17,2017/9/2 17:00,Severe Weather,48201,Texas,Harris,2017/8/28 12:15,100.75,2017/9/1 17:00,210,1089,506.46401985111663
Texas-9,Texas,2017/8/25 18:17,2017/9/2 17:00,Severe Weather,48201,Texas,Harris,2017/8/28 12:15,100.75,2017/9/1 17:00,210,1089,506.46401985111663
Texas-9,Texas,2017/8/25 18:17,2017/9/2 17:00,Severe Weather,48201,Texas,Harris,2017/8/28 12:15,100.75,2017/9/1 17:00,210,1089,506.46401985111663
Texas-8,Texas,2018/5/26 18:40,2018/5/27 23:50,Severe Weather,48201,Texas,Harris,2018/5/27 14:15,43.25,2018/5/29 09:30,207,8650,1309.763005780347
Texas-10,Texas,2018/10/31 19:30,2018/11/1 18:55,Severe Weather,48201,Texas,Harris,2018/11/3 13:30,21,2018/11/4 10:30,201,6701,1063.547619047619
Texas-1,Texas,2018/1/15 04:20,2018/1/18 05:48,Severe Weather,48201,Texas,Harris,2018/1/15 22:00,17,2018/1/16 15:00,210,7859,620.6617647058823
Texas-1,Texas,2018/1/15 04:20,2018/1/18 05:48,Severe Weather,48201,Texas,Harris,2018/1/16 22:15,16,2018/1/17 14:15,368,5641,1616.046875
Texas-2,Texas,2018/1/16 13:57,2018/1/16 14:32,Severe Weather,48201,Texas,Harris,2018/1/16 22:15,16,2018/1/17 14:15,368,5641,1616.046875
Texas-1,Texas,2018/1/15 04:20,2018/1/18 05:48,Severe Weather,48201,Texas,Harris,2018/1/18 20:15,12.25,2018/1/19 08:30,206,732,389.61224489795916
Texas-2,Texas,2018/1/16 13:57,2018/1/16 14:32,Severe Weather,48201,Texas,Harris,2018/1/18 20:15,12.25,2018/1/19 08:30,206,732,389.61224489795916
Texas-3,Texas,2018/1/18 05:00,2018/1/18 11:00,Severe Weather,48201,Texas,Harris,2018/1/18 20:15,12.25,2018/1/19 08:30,206,732,389.61224489795916
Texas-8,Texas,2018/5/26 18:40,2018/5/27 23:50,Severe Weather,48201,Texas,Harris,2018/5/29 18:15,12.25,2018/5/30 06:30,206,2468,474.14285714285717
Texas-4,Texas,2018/4/14 09:30,2018/4/14 10:00,Severe Weather,48201,Texas,Harris,2018/4/16 13:15,11,2018/4/17 00:15,200,4005,959.1363636363636
