system:index,base_valid_px,cloud_frac,cloudy_px,county,date,event_id,event_key,img_exists,snow_px,.geo
241,11225.623529411798,0.9565563238724846,10737.941176470615,Dallas,2021-02-26,Texas-1,Dallas_202102181530_202102211230,1,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
242,11225.623529411798,0.9403448133716484,10555.956862745123,Dallas,2022-08-30,Texas-8,Dallas_202209042000_202209070545,1,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
243,11225.623529411798,0.9970602969257308,11192.623529411798,Dallas,2022-08-31,Texas-8,Dallas_202209042000_202209070545,1,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
244,11225.623529411798,0.9956622349289126,11176.929411764739,Dallas,2022-09-01,Texas-8,Dallas_202209042000_202209070545,1,6.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
245,11225.623529411798,1.0,11225.623529411798,Dallas,2022-09-02,Texas-8,Dallas_202209042000_202209070545,1,28.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
246,11225.623529411798,0.025059265671604176,281.3058823529412,Dallas,2022-09-03,Texas-8,Dallas_202209042000_202209070545,1,13.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
247,11225.623529411798,4.454095567074474E-4,5.0,Dallas,2022-09-04,Texas-8,Dallas_202209042000_202209070545,1,2.43921568627451,"{""type"":""MultiPoint"",""coordinates"":[]}"
248,11225.623529411798,0.00674647008559547,75.73333333333333,Dallas,2022-09-05,Texas-8,Dallas_202209042000_202209070545,1,0.4392156862745098,"{""type"":""MultiPoint"",""coordinates"":[]}"
249,11225.623529411798,0.13668588739906629,1534.38431372549,Dallas,2022-09-06,Texas-8,Dallas_202209042000_202209070545,1,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
250,11225.623529411798,0.0,0.0,Dallas,2022-09-07,Texas-8,Dallas_202209042000_202209070545,1,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
251,11225.623529411798,0.01728154145942017,193.99607843137255,Dallas,2022-09-08,Texas-8,Dallas_202209042000_202209070545,1,6.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
252,11225.623529411798,0.0,0.0,Dallas,2022-09-09,Texas-8,Dallas_202209042000_202209070545,1,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
253,11225.623529411798,0.0,0.0,Dallas,2022-09-10,Texas-8,Dallas_202209042000_202209070545,1,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
254,11225.623529411798,0.5730915335852751,6433.309803921556,Dallas,2022-09-11,Texas-8,Dallas_202209042000_202209070545,1,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
255,11225.623529411798,0.34334055071485464,3854.2117647058767,Dallas,2022-09-12,Texas-8,Dallas_202209042000_202209070545,1,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
256,0,-1,0,Harris,2022-08-05,Texas-32,Harris_202208102245_202208120945,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
257,0,-1,0,Harris,2022-08-06,Texas-32,Harris_202208102245_202208120945,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
258,0,-1,0,Harris,2022-08-07,Texas-32,Harris_202208102245_202208120945,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
259,0,-1,0,Harris,2022-08-08,Texas-32,Harris_202208102245_202208120945,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
260,0,-1,0,Harris,2022-08-09,Texas-32,Harris_202208102245_202208120945,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
261,0,-1,0,Harris,2022-08-10,Texas-32,Harris_202208102245_202208120945,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
262,21304.24313725487,1.0,21304.24313725487,Harris,2022-08-11,Texas-32,Harris_202208102245_202208120945,1,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
263,21304.24313725487,0.42230121883112054,8996.807843137267,Harris,2022-08-12,Texas-32,Harris_202208102245_202208120945,1,10.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
264,21304.24313725487,0.02291691133240146,488.2274509803921,Harris,2022-08-13,Texas-32,Harris_202208102245_202208120945,1,24.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
265,21304.24313725487,0.23305106117128133,4964.976470588235,Harris,2022-08-14,Texas-32,Harris_202208102245_202208120945,1,6.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
266,21304.24313725487,0.20203192515087676,4304.137254901956,Harris,2022-08-15,Texas-32,Harris_202208102245_202208120945,1,5.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
267,21304.24313725487,0.7331719981401122,15619.674509803928,Harris,2022-08-16,Texas-32,Harris_202208102245_202208120945,1,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
268,21304.24313725487,0.20500675369465224,4367.513725490195,Harris,2022-08-17,Texas-32,Harris_202208102245_202208120945,1,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
269,21304.24313725487,0.3548371658264895,7559.537254901958,Harris,2023-01-20,Texas-0,Harris_202301252330_202301280415,1,40.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
270,21304.24313725487,0.41197629414521564,8776.843137254904,Harris,2023-01-21,Texas-0,Harris_202301252330_202301280415,1,56.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
271,21304.24313725487,0.9345734680120799,19910.380392156836,Harris,2023-01-22,Texas-0,Harris_202301252330_202301280415,1,45.24313725490196,"{""type"":""MultiPoint"",""coordinates"":[]}"
272,21304.24313725487,0.003797641710700368,80.90588235294116,Harris,2023-01-23,Texas-0,Harris_202301252330_202301280415,1,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
273,21304.24313725487,0.8426900873286411,17952.87450980391,Harris,2023-01-24,Texas-0,Harris_202301252330_202301280415,1,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
274,21304.24313725487,0.16721422704710234,3562.372549019608,Harris,2023-01-25,Texas-0,Harris_202301252330_202301280415,1,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
275,21304.24313725487,0.002834195599808714,60.38039215686275,Harris,2023-01-26,Texas-0,Harris_202301252330_202301280415,1,80.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
276,21304.24313725487,0.11684904157912404,2489.3803921568624,Harris,2023-01-27,Texas-0,Harris_202301252330_202301280415,1,54.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
277,21304.24313725487,0.7444441703779171,15859.819607843136,Harris,2023-01-28,Texas-0,Harris_202301252330_202301280415,1,59.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
278,21304.24313725487,1.0,21304.24313725487,Harris,2023-01-29,Texas-0,Harris_202301252330_202301280415,1,67.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
279,21304.24313725487,0.9204912139384189,19610.368627450967,Harris,2023-01-30,Texas-0,Harris_202301252330_202301280415,1,63.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
280,21304.24313725487,0.8400550603746076,17896.73725490196,Harris,2023-01-31,Texas-0,Harris_202301252330_202301280415,1,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
281,21304.24313725487,0.9428568220415265,20086.85098039213,Harris,2023-02-01,Texas-0,Harris_202301252330_202301280415,1,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
282,21304.24313725487,0.9386707830641128,19997.67058823528,Harris,2023-02-02,Texas-0,Harris_202301252330_202301280415,1,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
283,11225.623529411798,0.8028477565681305,9012.46666666668,Dallas,2023-02-26,Texas-10,Dallas_202303030030_202303050145,1,23.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
284,11225.623529411798,0.806663257100176,9055.298039215693,Dallas,2023-02-27,Texas-10,Dallas_202303030030_202303050145,1,9.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
285,11225.623529411798,0.2369306355837163,2659.6941176470577,Dallas,2023-02-28,Texas-10,Dallas_202303030030_202303050145,1,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
286,11225.623529411798,0.9972520850407364,11194.776470588266,Dallas,2023-03-01,Texas-10,Dallas_202303030030_202303050145,1,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
287,11225.623529411798,1.0,11225.623529411798,Dallas,2023-03-02,Texas-10,Dallas_202303030030_202303050145,1,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
288,11225.623529411798,0.9933768472269674,11151.274509803954,Dallas,2023-03-03,Texas-10,Dallas_202303030030_202303050145,1,22.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
289,11225.623529411798,0.0,0.0,Dallas,2023-03-04,Texas-10,Dallas_202303030030_202303050145,1,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
290,11225.623529411798,8.017372020734053E-4,9.0,Dallas,2023-03-05,Texas-10,Dallas_202303030030_202303050145,1,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
291,11220.623529411798,0.3856826662668417,4327.600000000002,Dallas,2023-03-06,Texas-10,Dallas_202303030030_202303050145,1,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
292,11225.623529411798,1.7816382268297896E-4,2.0,Dallas,2023-03-07,Texas-10,Dallas_202303030030_202303050145,1,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
293,11225.623529411798,0.9876560418146996,11087.054901960813,Dallas,2023-03-08,Texas-10,Dallas_202303030030_202303050145,1,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
294,11225.623529411798,0.8601553728270114,9655.780392156876,Dallas,2023-03-09,Texas-10,Dallas_202303030030_202303050145,1,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
295,11225.623529411798,0.18358035223337033,2060.8039215686276,Dallas,2023-03-10,Texas-10,Dallas_202303030030_202303050145,1,6.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
