date,cloud_fraction,period,usable,cloud_pct
2019-11-10,0.025112168107751767,post,True,2.5
2019-11-11,0.09215891048005166,post,True,9.2
2019-11-12,0.016346904277513254,post,True,1.6
2019-11-13,0.9563222446425405,post,False,95.6
2019-11-14,0.7695829315839305,post,False,77.0
2019-11-15,0.9529106530502733,post,False,95.3
2019-11-16,0.9334043246724877,post,False,93.3
2019-11-17,0.407380981586398,post,False,40.7
2019-11-18,0.9525016139208186,post,False,95.3
2019-11-19,0.11980839180181982,post,True,12.0
2019-11-20,0.0039877649896713965,post,True,0.4
2019-11-21,0.3950413901661524,post,False,39.5
2019-11-22,0.02126856864160402,post,True,2.1
2019-11-23,0.019314270578651094,post,True,1.9
2019-11-24,0.5970270625565978,post,False,59.7
2019-11-25,0.43407115130587115,post,False,43.4
2019-11-26,0.024608321820453822,post,True,2.5
2019-11-27,0.19193855714257108,post,True,19.2
2019-11-28,0.0024923531185446226,post,True,0.2
2019-11-29,0.0009764159864415993,post,True,0.1
