date,cloud_fraction,period,usable,cloud_pct
2022-12-17,0.8304030582514814,post,False,83.0
2022-12-18,0.4932314315630815,post,False,49.3
2022-12-19,0.4076345437414132,post,False,40.8
2022-12-20,0.9699507617916296,post,False,97.0
2022-12-21,0.8866173036276291,post,False,88.7
2022-12-22,0.6480104737922976,post,False,64.8
2022-12-23,0.494208106703254,post,False,49.4
2022-12-24,0.7143704564757862,post,False,71.4
2022-12-25,0.9992360363167363,post,False,99.9
2022-12-27,1.0,post,False,100.0
2022-12-28,0.0,post,True,0.0
2022-12-29,0.0011459455248954773,post,True,0.1
2022-12-30,0.5412727634963143,post,False,54.1
