date,period,facility_type,buffer_ntl,nonbuffer_ntl,resilience_buffer,resilience_nonbuffer
2020-08-07,pre,aerodrome,0.14180560410022736,2.0973243713378906,0.927371837021339,1.039898056650598
2020-08-07,pre,clinic,0.2129146009683609,2.100722551345825,1.099742599538295,1.0310992444413518
2020-08-07,pre,fire_station,0.11457978188991547,2.141540050506592,1.0950319880193746,1.0335168525936567
2020-08-07,pre,government,0.1745041161775589,2.1145424842834473,1.0281812992213901,1.0345053759332117
2020-08-07,pre,hospital,0.1761946678161621,2.1160225868225098,1.0147588499845708,1.032510870325235
2020-08-07,pre,plant,0.3350016176700592,2.090726375579834,1.0442457389240964,1.044719089121329
2020-08-07,pre,police,0.20698282122612,2.113262176513672,0.9929008070362993,1.034735692636536
2020-08-07,pre,substation,1.2962117195129395,1.7460767030715942,1.0647327186880147,1.04901964808514
2020-08-07,pre,townhall,0.05975363776087761,2.1521997451782227,0.9609444337377422,1.033511519986274
2020-08-07,pre,water_works,0.03863561153411865,2.1528263092041016,0.9768000903885702,1.0325274451480912
2020-08-07,pre,_all_combined,1.6443159580230713,1.4550120830535889,1.0484655087840415,1.0623160613433236
2020-08-08,pre,aerodrome,0.17585323750972748,2.419877290725708,1.1500345204994924,1.1998266583596418
2020-08-08,pre,clinic,0.22798481583595276,2.4367146492004395,1.1775829975133916,1.1960145008678658
2020-08-08,pre,fire_station,0.12453635036945343,2.474343776702881,1.1901863057896294,1.1941294264974063
2020-08-08,pre,government,0.19691792130470276,2.4468331336975098,1.16024383035775,1.1970731492204314
2020-08-08,pre,hospital,0.19294048845767975,2.4503302574157715,1.1112031403076155,1.1956359267732282
2020-08-08,pre,plant,0.385641872882843,2.3931360244750977,1.2020983221198596,1.1958307489853517
2020-08-08,pre,police,0.2528585195541382,2.4365246295928955,1.2129674658218688,1.1930176143061602
2020-08-08,pre,substation,1.438235878944397,2.039746046066284,1.1813940380654206,1.2254522814853535
2020-08-08,pre,townhall,0.06196080520749092,2.4877471923828125,0.9964395994151507,1.194645333408974
2020-08-08,pre,water_works,0.043472908437252045,2.4913485050201416,1.0990984535979733,1.1948877138225669
2020-08-08,pre,_all_combined,1.8414443731307983,1.7206205129623413,1.1741605390081626,1.2562389190340235
2020-08-09,pre,aerodrome,0.11402034014463425,2.039062738418579,0.7456634240138459,1.011010699178356
2020-08-09,pre,clinic,0.17353403568267822,2.052686929702759,0.8963348245825518,1.0075218838085993
2020-08-09,pre,fire_station,0.09283775091171265,2.085315227508545,0.8872447238708494,1.0063825003368168
2020-08-09,pre,government,0.13502465188503265,2.0594804286956787,0.795567606329748,1.0075671645050395
2020-08-09,pre,hospital,0.15953491628170013,2.0626730918884277,0.9188102579092515,1.0064790435437843
2020-08-09,pre,plant,0.4290558993816376,1.9695392847061157,1.3374257647041938,0.9841628782897026
2020-08-09,pre,police,0.16312895715236664,2.0578529834747314,0.7825329283275562,1.0076051877825831
2020-08-09,pre,substation,1.2995036840438843,1.6042582988739014,1.0674368003531414,0.9638170380269724
2020-08-09,pre,townhall,0.06012866273522377,2.092360019683838,0.9669755002152802,1.0047757830781083
2020-08-09,pre,water_works,0.029658537358045578,2.0927069187164307,0.7498383181161306,1.0036932933176796
2020-08-09,pre,_all_combined,1.6141315698623657,1.3373624086380005,1.029219031404902,0.9764190848170543
2020-08-10,pre,aerodrome,0.14116548001766205,1.7824512720108032,0.9231855917023556,0.8837772731625787
